,TG,TPO,DIO1,DIO2,TSHR,SLC5A5,SLC26A4,NKX2-1,FOXE1,PAX8,BRAF,RET,NRAS,HRAS,KRAS,PIK3CA,PTEN,TP53,AKT1,MAPK1,MAP2K1,CTNNB1,TERT,GALECTIN3,HBME1,CITED1,TFF3,KRT19,KRT7,KRT8,KRT18,PPARG,E-cadherin,CDH1,FN1,VIM,ZEB1,ZEB2,SNAI1,SNAI2,TWIST1,CDH2,PDCD1,CD274,PDCD1LG2,CTLA4,CD8A,PTPRC,MKI67,PCNA,TOP2A,CCNB1,CCND1,AURKA,VEGFA,VEGFB,KDR,FLT1,STAT3,IL6,SLC2A1,SLC2A3,HK1,HK2,BCL2,BAX,CASP3,CASP9
TCGA-THCA-472,2.3342683238119104,3.9238124764406863,2.713034644279604,3.369991417126402,3.1629536933755995,3.894552729245646,0.9242471938368091,2.524970767111603,4.729651134517342,3.7159632514329783,6.504046293876025,3.806770600903361,5.50296122633295,5.860945136926476,6.557233931775529,7.3330266214745805,7.145671098960254,5.297550039632486,5.325021354530349,7.694419186873599,5.567915301255668,4.700886358695537,5.751441770396347,7.619231747142982,4.914154587791876,5.485344168271567,7.331793653912666,9.23726206060535,8.516719450890053,9.832159189604436,10.103688267947204,6.930040497321109,5.089018353168562,5.479773699848538,6.082606031548736,6.607077129358871,8.441643811509834,7.337201625288774,10.238388628406849,10.065850531715153,9.211176990147909,5.489467054030302,7.448011798162867,6.220762969183186,5.80562497925264,5.0168008299898,5.2405027367331805,4.930903092530464,3.6029101501693885,5.018973838906974,4.081154523500187,5.927439238541191,4.619086959549699,6.875920906933917,4.00281516977769,7.433693939037527,7.00393787593141,4.720517136459586,5.886879422696276,4.974746594165846,6.694319214609215,8.15982818778421,7.417276813328185,5.174726253663155,6.1375615378332355,7.826714788683468,6.62912491888602,7.212135275866318
TCGA-THCA-473,4.087967977953678,2.8478672652660784,6.885034483632355,1.0827372467941307,5.754337476803254,3.830702262914837,2.161911146296166,5.065393434762136,3.215799150572296,2.8000509986515447,5.0204506097574875,6.342896715379328,6.191452296934969,7.569754311424225,6.362469008792969,4.477538341717933,5.3456068251285265,6.891676487122562,3.8128612868079053,4.306369327570267,5.552814184244664,7.112058332443438,5.73990228991883,6.553119162562689,6.0057779406142275,5.830977494347296,7.582279905280101,8.92048283874649,7.81830273063725,7.437328324244229,10.16886897259427,7.570139683031589,4.132395180049195,3.4598069318557814,6.799529527142431,6.880338734147333,8.433561433024648,6.596054253116819,8.881872274300479,10.619772167693288,6.848917379451052,10.205666374902663,3.96572519205659,4.635619607954223,6.131132411700626,7.137183040458125,7.765971243663736,7.190107822576193,7.8627178972258385,6.218472585515525,5.254094479615174,7.420903642948778,7.636204823637049,7.116987671709108,6.735072820528921,7.670365988214243,6.410365386151735,5.975362541028954,6.870625759198588,6.573095605681883,7.062349346001691,5.841676403072194,7.091100376997882,7.029139758571514,6.256019131213676,5.0996384267451385,7.4887491823091334,4.5484110467898855
TCGA-THCA-474,1.57407695175405,5.768295904662564,4.002728360676727,3.1468259682764663,3.8236693871635583,3.146454035486045,3.592765960502123,2.7115747361472637,5.875100318708109,1.8012822309625118,3.8878398381999344,6.712182986119564,7.51083142953126,5.784499943100226,3.282937633100967,4.210871628576894,6.523540605918072,5.9879340573806665,7.541136541179616,6.087509275591486,5.1112940492708505,6.370897348937646,7.218734471112895,7.621481316650265,5.866788770089053,6.080909034759409,8.86559889074304,7.347257571517212,8.75591340297858,7.549311411019202,7.36498110177188,7.631403300653945,6.155507871632384,8.29654065612104,5.437221989291109,5.499007242434031,9.580137998935196,10.027359227297158,8.859747305015546,7.109187045379315,8.12557986918233,9.618189508574073,5.190756444516446,6.754191433727266,5.754722976252234,5.225495050163103,7.215829731484785,7.365495752983793,6.154474666692832,6.540845274322661,7.589506891802511,5.52541552992226,6.418297880824001,5.536387856163129,4.7778504013089425,5.526422637259205,4.650067733358629,6.510667186430245,5.073383705925048,4.323535520408802,6.8912482148707745,6.81320744411213,5.603682000602516,6.8438420536084505,5.032684871625154,5.553220275694628,6.488796172965589,7.240562185664048
TCGA-THCA-475,1.5167136386160882,5.717563489503572,3.44751592250458,6.954480670411853,3.763430905963647,1.4137254555595198,2.4581245464545534,3.087151800368555,4.180085874835553,4.931569423182713,6.2086565813472845,5.595604483857025,4.902012357177555,5.512357968885561,6.725431012330481,7.030095250922073,5.191371583351383,7.208395747455318,6.682876888587338,4.935498958545772,6.2960460606679005,6.443720475591368,4.722668638544205,4.369634847131179,6.568582854484603,5.4548688144660105,9.42532292317463,9.559835734313353,8.452128663224643,7.848609932121055,6.354705984483014,6.525874506443877,5.830302825528842,4.4561272940891765,6.369165250515323,5.05958835522549,9.774126407466307,8.057150978636454,9.356222781953962,9.519805448494203,7.951690896247115,6.736609264146979,6.195012705430939,3.9090281509597262,7.49532829300305,6.634720896365004,7.011329486744369,4.836619160028364,6.427297325971835,5.20007663306054,6.1788836558190745,4.801876644298382,5.899869767223514,4.345763399624168,5.807963291590853,4.026741920375631,8.09653645071674,6.192485984482739,6.006816259367578,6.811268466539117,4.4408318151333095,5.063098839720025,6.637271777937084,6.19374559788792,5.1364199035503155,6.777654851773521,6.3632775446127186,6.6066687272389455
TCGA-THCA-476,5.288710542809005,4.672479324037895,4.233258639154019,3.930442252705575,3.337054331988638,3.184242907961369,3.558092024990576,4.229435994788108,4.35074919257845,2.5212674271480773,5.936282225490887,7.387208356112521,6.132248855677557,6.034077010355242,6.507800384278811,6.577584682773022,6.298688714617722,5.949503602378546,5.39018154808151,7.205828069053233,5.487646005049812,7.886794305433882,6.185230327183004,6.063229470106374,6.911974103807478,5.216176615899571,8.022854133243712,7.654422138357596,7.669726501904611,5.603359451248479,6.620301825022285,5.615071971484111,5.451295869677079,5.388352338980119,5.19915559847304,5.861445942823706,9.218203752764651,9.493320456246854,10.630468679309669,9.078023964266153,9.202157982321491,8.64372815777151,6.066272259736549,7.1149243307423395,6.8319430197680875,4.221640988910669,5.792654393471699,3.835919458187555,3.812449216279316,5.389349765495698,5.846408496873682,5.490986937171398,3.8686921433254193,6.930115053171619,5.151668741007884,6.587251436125384,5.184674719368749,5.402841174589017,6.520420967102591,5.581023402794571,6.204609096434277,6.332786852839752,4.287444110941816,6.573346476632106,4.874862857171554,4.6667243064251345,5.128077415076781,6.9773855923073915
TCGA-THCA-477,4.248990946261758,1.7970756171149898,1.9953188409210458,4.803898879822565,1.858183233423894,2.885845627224764,3.6424310287500687,2.7875090052094182,2.0666214891239334,4.802391977399401,6.959154382588821,6.996442445147362,5.8928285995064105,6.768752511950439,3.011533325862995,5.475247203863073,7.137083712381625,4.324914499479046,5.599856188769135,6.383594316921207,5.058867862091994,6.0088502300275985,6.4628219057495855,6.362366992334105,5.519108294624661,5.005136592742652,8.987625084962259,8.101583298533264,7.607188282932462,8.620709114619856,8.688775820486406,8.221314654176437,6.371942964767395,6.117273805953304,5.367767147217957,7.663053720440229,6.2348634108603305,8.458844302342689,8.737250044320247,6.651674389962714,8.47099510297532,7.45509887931214,6.038251321451483,5.785408590717991,6.903931989551762,7.057758553891068,4.678481160732982,8.118405855916105,5.711789934114866,6.705096572493202,6.216377330874456,6.126856278746511,6.668202642777329,7.581980869429998,6.932468278039262,5.707984696166038,5.8989013374109565,5.323807970565069,6.858229563879785,6.707882254910291,5.589459198344877,7.591811110533434,7.28856096554348,8.1882073325175,5.052207796320982,5.87977152584807,5.764189441253683,9.124454441720932
TCGA-THCA-478,6.822090710852242,3.65658358292898,4.605127350978757,6.217830682536249,4.430532154451924,4.034217678476315,1.4236818173906385,5.810110204026173,3.51932436506638,2.229613679066222,7.853552075909501,6.073382680542672,5.666810632725728,5.313475644671245,6.20539410098848,6.969556546777758,5.4063687724828675,6.153100370993142,10.056737386869091,6.57083957792732,7.159089605263311,4.850077125355735,4.371116436545868,7.7574393506253765,7.414882110657335,8.056629792032092,8.755918691452212,9.963173480773952,4.130013895152953,9.036034251439968,8.544415748860434,7.1686242796415005,7.267000662508943,5.784253070096462,5.904359248647455,5.689680426337165,11.821460698969892,8.808556103361155,8.997397751986096,7.673538741636694,7.832655930922527,8.303645824627836,6.766306802840569,5.096050860038985,6.447484691870143,6.7343650486298605,4.880669562646368,6.075763972534363,5.898181832681203,6.0886196312891245,5.364012579333602,5.837400330199271,6.037285007228408,8.236857532333804,6.053686994319313,7.606097038944133,7.696933184755945,4.417237533778376,5.650572958495378,7.699407971800619,6.217330155324047,5.860339349730586,6.900035943113687,7.2810302497697155,5.964754636115132,5.6660949726618925,3.1637168256714845,6.056464197350247
TCGA-THCA-479,4.613767770926686,4.745437826747625,4.556608168409721,3.7618347013772877,2.6520312650943265,6.436061574572346,3.3111194486976077,4.6518030123662,1.8233965334342865,0.35270118154677776,6.270403221509096,4.582500401540745,5.365387296342512,5.727669385755808,8.491782543489068,6.146847003565483,6.863972155415422,6.605456808591883,3.0937349489578856,5.520610754305255,4.535963717378258,8.072643714805741,3.8168227727465838,5.495011210475266,5.687127132930747,4.81699233928222,8.627071792479283,7.4964519921553485,6.598727636299171,9.015007755271506,8.298042773122303,8.36628827771686,7.33465395904231,4.0204021826342045,6.839959793534131,4.745157052686521,8.211633096294927,8.883694733513437,9.031397527299017,8.786028853235665,8.614886394201047,11.075797605256971,5.498577008969454,5.1367113746339825,4.47367696180225,4.355384181414967,4.320241038174275,6.377230050180396,6.725014907044634,4.962953974788563,4.629745420020173,5.746025334005105,6.116743683731382,6.3155729811302415,4.842856061693512,5.7993644741258485,7.880613064581,4.566283065628362,5.96504593681273,6.59997728054355,4.8385474258471834,6.733577215678438,4.392917581316167,6.761420760156468,6.05202782273081,4.296695083557039,6.825198801583609,4.924967539304278
TCGA-THCA-480,2.328107883218494,1.996966552311588,2.6752491414428263,3.946241221837249,2.9576013359104065,2.781164358171635,5.218454417807656,2.4630481647621085,1.72143587717814,2.0880790033142897,6.378268003873325,6.543904673166113,7.923012583182834,6.97896352817928,3.8261017158551147,4.516831881403581,6.4867845414429155,5.455016238628397,7.81815247108259,4.875440775730959,7.152851943732084,5.22079178120798,6.314631825836467,5.006488967542104,6.6706314932096955,7.287253566242598,7.1000890680523305,9.551178456186964,7.454312989586369,7.617879810708516,9.064117915746928,6.9106548924806255,6.074745096055057,6.796847867898221,7.115039832189195,7.370211888821113,7.329425210787475,7.4762164201136745,7.13412786309586,6.648506047404857,8.506072839417358,10.948140423339897,6.633498283275084,6.048109202851617,6.5383880529915075,6.625444667995953,6.442828039349971,5.309907653675048,4.85197248258339,5.732051566784502,5.047366617472005,6.745533903395053,7.834747397470455,6.676368604594533,3.827833836132974,5.240098954341184,6.0217788796356455,4.278244295153495,6.037435807726536,6.563183276038217,7.690630317114577,8.182448429474777,4.570171031071293,5.860094234843409,5.875240184150188,5.144389303114924,6.118378162342699,5.903916400250677
TCGA-THCA-481,4.770206758128271,3.3040572638336263,0.05238104003579647,3.6763435021064312,2.62799407440673,4.546383099242933,4.4888714199267366,2.2086893794907967,3.343708980353551,1.6399260316257926,5.759751731738776,6.537449073166399,6.303412526533842,5.4134034550555725,5.42551960249077,7.851890506896059,7.095205994798086,5.202992166421808,7.618153133127448,6.906097220056514,6.586067570049803,6.631908167686857,4.624654682411859,7.806316813255663,7.141809271887846,6.294148116201238,8.090730014898014,7.636119771268975,7.193921881346932,9.194692183840242,5.63898636519704,9.13339130583747,6.116838075618371,6.4622178854781795,7.129499949290007,6.484004546300544,10.18424899892418,5.567097496432973,8.940589248870065,8.122236499760074,8.926320137062742,7.918100400667656,7.38111041040145,6.300516553875376,5.106222151570941,5.318022414926114,7.083328255976552,5.897653046233776,5.994340307365089,5.762744933640099,7.213356602776068,6.578795963787338,4.575439752450733,4.829074770505558,6.00548106402014,5.228350003093274,3.407362455000968,5.105968526225905,5.665772929857716,5.519998041154919,6.864914693454984,3.3185524648332514,5.073161425935462,6.954795245370223,5.1988060362471105,4.54633090891762,5.183159895558667,6.535448731176523
TCGA-THCA-482,2.9099201061689066,3.374690149573783,5.118369193744087,4.108012290310121,3.487781499773977,4.432281633260443,4.133816880874544,5.142541234764749,1.2479187144009498,4.627293238809912,6.674180061036095,7.375259889079402,6.84939855424123,6.245381621508142,5.61886829573066,5.605509567802712,5.615662485930521,4.442545115832633,8.09211589551231,7.198410084220043,6.305400427113176,6.977924739231952,6.903663134835978,4.8084270047971,6.76410151923642,7.523695183671922,6.744021209637472,6.458228053839446,7.067892450677839,7.277343034839818,7.396575877376581,6.523063778528691,5.214342040311743,5.999041068678049,5.38840492269392,5.956824013511906,9.616536500056297,8.021915500952167,7.524342024438339,7.152225889866157,9.145124704438356,8.284194138469406,6.426695626524439,6.221552767292604,7.486657278612832,5.968725005979348,5.246995597863694,7.115671003797116,6.39718080751981,7.06097691646157,5.856037835694079,4.429561277664985,8.692694096548648,5.276827133222029,4.606892535951132,6.86038651451752,4.865819217025695,5.52911569662019,6.149488024226057,5.8280166614496185,5.563904104502608,7.907627331101239,5.8662428117417,4.920688505717218,7.172343375126616,5.132954873136856,5.869119698520362,4.914447963642303
TCGA-THCA-483,1.157957378159514,3.1507428897719896,5.322870547194097,2.530912557144214,1.9277011674717817,1.5578223258560668,4.257227420623834,4.3256195077759685,4.6466214001729975,3.1224457353660267,5.734604646206357,5.91345761408622,7.336993640365194,5.419912183762628,4.471930289186815,4.827162305637945,5.720374560631488,6.577803833727155,7.055769024989309,7.978366011005411,6.886986086414376,4.940462444565939,5.756128949801222,3.4036076994525737,5.626151569657757,5.273871725801863,4.924706416709094,10.290561102154864,7.131352279782975,4.996222338946875,6.81026285158582,10.070933944412523,8.28851890037493,6.07004462535985,6.115653297651702,7.47071192749724,7.565153113684808,7.779513066199895,10.087163745436012,6.932711084220449,10.842192179289299,7.4570111716819225,5.2394500376652156,6.119786760328065,7.12752164966309,6.8128859444840355,5.9407203844761565,6.341003749188009,7.287947682734735,6.010072112943222,5.0255335595440656,5.276486593177983,7.091136789510867,5.026515770003433,4.118587561270438,5.634973582279102,5.909583247315567,7.032597961873737,4.250668327229686,6.415766306546447,7.381510805680076,5.019185758918801,6.097972453584022,3.419290148696614,7.047796449494164,6.954715638843712,5.976026656863434,4.407262595743386
TCGA-THCA-484,4.312122024184937,3.5132744034209558,7.312795619640584,5.270941475392091,1.8074876250156162,4.764374056643255,3.7932030417279994,3.9927163190354866,4.022704418631677,4.477235844576415,5.544747315627329,6.005686597987112,5.079290609564254,5.408342111227449,5.580370905303374,4.91496383112171,5.924463096817281,6.396994758200014,6.513540308526043,5.029834454398306,5.272413678372966,7.021100561536463,5.269527439480004,6.9890296308464634,5.121042736079578,6.452395230148253,8.67072893771461,4.168085866023928,9.138790718687481,9.429878189129994,7.885494914674792,9.206358097683808,4.993053110632815,6.436176643404675,8.953259736736943,3.363917087699441,10.168275776710429,9.201818247606031,9.444885513713027,7.1218400448267944,6.994361051344707,8.131280045325465,5.2164050422275325,5.860590492668019,4.285570843977386,5.6945695224121335,4.876621323765146,5.91737411831248,5.153844027596532,5.797155939928932,4.756275161308721,7.143240737151279,5.609284065945229,6.016593303685106,5.825016685138965,6.008678662372082,6.0026310866723716,6.96616603275518,5.656719720959806,5.136247757210758,6.050058347265158,5.264514945952499,5.910103705860024,4.7375672769278525,7.259738966851506,5.063360690180527,7.439284371450381,5.926649129279545
TCGA-THCA-485,3.2700864682150605,3.031533969073516,0.48822252630498086,4.616984134090702,2.1859705569107915,4.381432909423845,5.677121070251882,2.743961168528678,0.783319205962278,4.092114617119962,6.848907400022732,6.721780295177836,5.530335760976097,4.27671644307563,5.145799345878436,4.7886233821356186,6.697855576864577,6.34142584394451,5.281659690185083,5.4865493661653755,6.570779590690566,5.616802639792988,5.302623949707471,8.374309354793004,5.340450966401443,6.802367615183484,8.380260326075955,6.09440140206807,8.239297018934408,8.962646353755307,7.526700951666791,7.121539428862785,6.473385834546909,5.301234425791855,6.523070610574059,9.225329589006513,9.328568991887147,8.814966006492568,7.887540204783233,5.969713029567418,11.164738690860212,7.9881215537889165,5.724981958866134,8.15217064276871,5.594750689562382,7.458393758169452,6.464973741510522,5.336290752736166,6.409688776111669,5.1402943807870685,7.085670131088896,7.496512594006875,6.05880855470258,7.610971712123116,6.192088496824909,7.0974157176409225,9.541435917533525,8.970138894958271,5.7809374047966005,6.352206023330364,4.735252825512534,6.958374730544898,6.467060108362529,5.071177376670142,7.424218189911761,5.6812684684717505,5.374910411680925,6.479395572681209
TCGA-THCA-486,3.7447151544214123,0.6866361598918638,0.49224280376386265,2.8067182150438788,2.7154403615265488,3.5848430158074676,2.6126387199344916,2.561055581119078,3.5547926553285354,4.68760184526383,7.538903523219975,8.349914542738235,6.421842017126918,8.238355191156483,5.168516978281722,6.259130189680484,4.727017026556937,6.688000889695531,6.3416923262946,3.0553838687626844,7.331528468261737,7.026420029529097,5.333230004178095,6.337461429379629,4.20750991070833,5.075735393228204,9.757582938650557,5.308261369303913,7.520958310548108,5.805939803543698,8.196667765521424,9.380115263957876,6.868956259752575,6.561580804347239,7.712202648276759,5.335166075455033,6.2841871171066135,7.707668011219383,5.732767183443403,9.469978872798022,8.01654671716597,9.798102853088643,4.060510232921945,5.984385150409313,7.457377038378959,6.6866753345335574,3.7253569491158522,5.985949252222626,5.120670047457181,6.015434262489132,5.543216193317328,8.08715569090725,6.1028558192664955,6.380110457392525,5.947123669236846,6.56934073914103,5.739737596986107,6.9282213752031145,5.529689420619716,7.65174404799299,6.5957365159766415,5.816931260427881,7.010510197306306,6.591636057058849,6.992778181433792,6.102892654495892,5.710574678705607,6.162331418967864
TCGA-THCA-487,4.148926840115196,3.199273088728343,2.54310187386485,3.674438917511715,4.465052703004488,4.2331076857356855,1.9252931256847998,2.461941981348678,5.044321487780788,4.234719348459608,6.056749702272705,5.533447277836738,5.448050830880128,6.652752682654115,6.170472847173942,6.925219429088757,6.655976734608075,6.023664145909493,6.461051761054795,5.288961023917243,5.942197642753566,7.609140506892349,6.012852033214837,5.739371339761249,6.252581315248305,4.6013155976641,7.717068708088667,9.03490153320294,6.28488406172346,8.111641771356647,7.950950422116027,7.330734932398008,5.91944670079945,6.8571706605247815,4.682254390775261,6.82640850788927,7.150415014842977,7.05032883769105,8.673820259485629,8.723093236583146,6.724506899641286,8.365520844745896,4.420482215878269,5.178355492565562,6.044370800298737,3.9772590752184374,4.618337906245459,4.79774212888539,6.095006979660369,6.529606902173001,4.928637053116042,4.861282820278671,6.165734532049375,6.1333798790217555,5.1597135145153565,8.194464387128992,6.221269410098894,5.795801907175169,5.5366914445653785,7.210598344817491,6.654053274759329,3.9148266359364317,5.165026611311121,5.463856549813498,5.985658618670648,6.752561893626564,4.71581761565184,5.904711023869986
TCGA-THCA-488,3.1800049572380518,2.7328412184231534,3.6272712064020025,1.8857565529663152,2.9001796998560216,0.6357881646012986,4.431505797842275,3.104010849858063,4.39572296171593,3.4100808088715304,7.8497767696879945,4.3760254326976415,4.3222676166724145,7.398263355544913,7.201780766528017,5.259687045096509,2.115607568283757,6.0970645430517445,4.179002690963472,5.006760627244244,6.217430937247887,6.378771969278838,7.897577659132541,5.552716129710286,4.828436888639109,7.100750374886618,7.738067408508411,7.401658858392494,7.2532624912174954,8.525875530509285,8.689347248999253,9.017699916225999,5.129411861446136,6.5050695977869655,4.16429216643772,4.712928202233824,8.159717853375813,9.405886622839532,7.181934447291779,7.845250316215206,8.394576343248081,7.948162760272413,8.095843796053703,6.687633661341164,6.711556101498145,5.998385694151977,8.096553878613461,7.1547874905656945,5.558908797678895,6.908867612723122,5.120231365280773,5.6637020136880185,7.759960483324268,6.46510008420269,6.793828352574698,7.403550105485679,6.657867884982387,5.026585980476951,7.993537547317805,6.619376771535903,6.704156492435345,6.067051013862753,7.332912575065001,8.297947569067691,5.5495882893228075,7.278498030569535,6.041247242546782,3.602271150332472
TCGA-THCA-489,3.409734608941075,4.934921697041541,1.3174345801347065,3.330303062742982,3.8750349014267886,3.016160843922311,2.604538605887082,4.654471330263481,3.1843541268798345,4.555136504575135,7.135869299289546,6.2887023141917755,5.888661054192621,5.829708178875708,7.292164945874323,5.1355850007554436,3.3985110930218685,5.729646012973933,6.453916728135187,5.500365737377932,5.369583357635571,5.562902798629711,5.970533194889909,4.442047923748019,6.79365970532867,2.8051972358615904,8.423302907517629,7.975786104148416,9.133660936641144,5.509837698976688,8.096564161597435,7.627494529535266,7.922628453354877,6.4340649327601,4.587925580491783,3.9713920799260154,5.438513243957018,9.082343756098943,11.622348613663112,8.359952176942363,8.899639840121132,8.66153715296349,5.97437365427536,7.458868703139919,5.584053094015841,6.7905611101468075,5.365897969154503,7.215929201433235,6.694467565492534,7.166543346739516,8.258542676068375,2.9016166322995782,6.904524594311758,6.562952343964232,6.536997387397353,6.288708965896807,6.2878586913645425,6.40363981563095,7.087193811499124,6.991555063480339,5.9700496975849155,5.775028214210695,6.024184254696844,5.504548808375994,8.136281580665345,4.475083400161555,6.899747854072475,6.8926084668497865
TCGA-THCA-490,1.3473039418873318,0.9556143341748724,1.5015649916480056,4.589208402305377,4.264118217074684,2.9247253079125377,3.793001746520548,1.312588457916303,2.915840023013023,4.972636802327208,5.685395979626955,7.424177512983423,5.455716528522903,6.86322938838557,3.8608921031918677,5.728264373019877,5.535517671996995,4.322555981340029,7.334304812551656,5.231920899307932,5.1080659942741855,7.561559309737117,6.1937395724348585,6.935761847065722,3.95675322480063,5.04174981449883,10.124854448946186,8.144898385758761,6.325135066470885,7.325965238394236,6.846816408484365,9.537288073134025,3.276302753493997,6.33035682071216,6.312337767708241,4.664844555001729,7.741852941641543,7.844152049028132,7.2641894901774595,6.868107468542971,9.457530429947523,7.14131355536617,5.444244163141796,5.97590856180991,4.907448443057925,5.9681080326445395,6.3575976158973475,6.934641822816043,4.505006658230606,5.245915356923711,6.706250368427292,4.221492589475063,6.127428046158377,6.033717408385717,2.895793806833955,5.4067851403036356,6.396938316730998,5.745778550277592,5.430860575074203,6.1874076398041575,7.186674381195969,6.645106829394038,5.092976143010189,4.249212143637526,6.623360470170503,4.586713776495129,5.366358900056188,6.241133853277374
TCGA-THCA-491,6.616122838875964,0.3064956918006665,3.7196855576039844,2.7824773438975505,3.113734591433769,1.29843382809084,3.3664554358695495,0.5504247423286839,2.194143604725162,2.9889282116690787,8.106535942154185,3.446382344485377,5.99726659095748,5.377506567802178,3.700736831836523,4.650205930829026,5.434667248555365,6.5604921443319295,6.105478034029047,4.425019263440547,3.799157825548436,6.501178577079817,5.765679179625902,7.933709462908501,5.576932768607642,7.3718770760355685,9.680039065877649,9.387297584027847,8.926654646730523,7.482087413342455,5.524428036911543,7.659222897067068,5.203658064684028,7.5247846038514545,4.797990453385598,5.6636635016675605,9.974726232978256,7.621690958529362,10.327223107796602,11.753698200589746,7.284744081730932,8.254852277011173,4.444476772418971,6.584042093451579,5.07587488589086,5.710633543115373,7.294028630339861,5.7344716322216644,5.46691924612221,5.66446225991065,5.69684943690744,4.810561626579089,8.012829758212016,5.340817233442914,6.941264951252672,4.777849014924408,6.659431786416637,6.203226845030715,6.030038487130026,6.2099240026496805,6.499151250557256,5.727717195287559,5.787569133079283,6.692923780815367,4.629654776320979,4.44444123607603,6.214735265227789,3.5882694578459633
TCGA-THCA-492,4.601479718870704,3.1498153959779596,1.906134644069593,2.6219508528178013,3.5300193646810056,2.882490061798437,3.403384757987406,4.77375675465247,2.334790797492165,1.7825626155504812,4.291724086756525,6.616926360994433,6.312652279749462,4.485805913108367,7.5916304748998185,5.007780322991855,7.426741410101542,6.3953092726032015,7.2006754539878575,6.211427182370646,6.68020539454523,7.187524784992157,8.288627713818784,7.289550410018217,6.537874456773014,4.381784676307721,5.7952148220848425,7.339586605410586,7.081967907097646,6.354614749777686,7.641397940368169,8.827367618474751,5.254925043959558,7.074230601055815,6.040192064568389,6.045134825481082,9.7932786494836,8.857235417942361,9.482833519129748,9.047093747533678,9.515106486608627,8.47987407618748,6.527709635421543,5.870056514004894,5.876351301971334,5.411889037407033,5.327899334133972,8.035269304294442,5.335400372041793,4.151230837067347,6.150488139529527,7.221380743769296,7.491019348568799,4.566641700787303,7.335307561292903,8.470726614357929,5.179014676443169,5.791121207223912,4.522133441607278,8.224439452116822,4.209136251819692,5.520254134978993,6.941626310438701,5.1791844113266405,4.81306068988613,5.937310969031628,8.868187371277784,5.692799295242987
TCGA-THCA-493,2.085429285168096,2.2562754221456203,2.892882373220524,6.493266713436467,2.510961715515446,3.2319601949259993,0.8700146231824464,4.470422466743837,3.0472086645692453,3.465443468888799,4.227501557219481,4.881023307696797,5.22921814815635,6.527296220543136,5.572527290289348,6.018236755618392,4.280100124527377,7.685314606939062,5.115011998063005,6.282147037448496,5.363327954837195,5.618241464095904,5.047145182067881,6.355563897069279,4.823589340617133,6.3771056568275615,8.089844332904121,7.638074926750283,7.870234452101705,7.060442241700706,8.286263152852653,7.787991868464029,7.57929330853529,5.569223767444177,5.757867513027316,5.437428722428517,7.74689975409361,9.412417821837675,9.828333451370307,6.537700549375389,7.689583779484668,11.070324035374677,5.345231231985284,6.1449350289360325,8.643541862049384,4.851296478782882,6.647489345339005,6.346254214685955,6.633791114516659,5.658115683018265,5.289293099416361,6.271791550353003,5.452764851718288,3.2020344271545267,5.010640814651067,5.619999601046581,4.706581015433839,6.181184179790423,5.0908845877660776,5.94787332309854,8.601447223732128,7.4724030883537775,6.709790328603732,8.17107468156824,5.912896894088626,5.925110618254775,4.733284480365528,7.533786204402883
TCGA-THCA-494,3.3027650161223967,3.476777167825988,4.590492184178135,4.370588176340067,3.2322693362010275,6.038070191353922,3.7723549128140696,4.179419574439464,6.049535223674422,3.2054148134609974,5.33873318541285,7.491243445513364,5.5183269482154875,4.8208699870377965,4.923626894959302,7.477618735511698,6.744294927272743,7.273003270281862,6.750109000360883,6.226616751427842,6.3816137912010165,6.709294171807609,5.277012074463846,4.451639787863689,5.41786192381963,6.652948020479508,7.112717889052635,11.075796738549284,8.601932761804736,8.332515110037388,6.424522674665587,8.587214900860282,4.545669328467779,6.3789257253985365,5.477364384087404,6.145115571299627,8.546800464234071,4.902476655653417,5.054448740442304,7.288503926517993,9.289854291611102,8.518668449967944,5.516518408137459,8.3617765203821,7.542118036637398,7.252154381933716,5.1309535310814605,7.238817144200718,6.40884978491509,5.1332821259220465,5.8750791814233585,4.753878394432772,5.143818475471951,4.626989110546743,7.147864955822092,5.914889014935006,4.870081393981758,6.6208491951405355,6.001803979685502,7.2606065775200666,6.160004050715995,4.275374770561734,5.403907604800804,4.611366136854461,6.675609485516142,7.301353004161891,4.147222432225441,5.850604735550283
TCGA-THCA-495,5.677773204896908,3.062686418121098,4.3274564965559925,4.713426496886133,5.191312462589915,5.612349146520861,2.4525325288880224,2.4038323655175713,1.2453871524286368,4.669558880464901,5.315934886162629,7.519207103395499,6.297542935410214,5.593400563234507,4.734434620885857,7.015813904569225,5.935335086946804,6.3213626836296175,6.725329605469651,6.318903560777031,4.980217947838119,6.6255216416174845,6.984240890130834,6.432274843419761,6.758818048221444,6.8706531758696,6.379724518569252,7.5943026141419026,10.824433246551196,9.074568657950964,8.360398313927716,8.290390679703306,4.874778202992498,5.281342485077712,4.503708418076476,6.342793657919728,8.808399384353029,8.914622263908957,8.241746447857343,9.387024272387109,8.383656632891007,12.054852837689504,8.000539169839842,7.790588073288268,7.002819140006677,4.926929533600662,6.351352820918151,8.697066268525644,6.608345689655044,5.0138657237252735,6.403163361481583,4.81247419911023,4.972566961575849,6.495479114505427,6.887455109456874,5.0424936358712005,5.32853223813339,4.288349890598182,5.844847187356793,3.664767217366977,5.641025998010062,6.095492424755532,3.8930527391927785,4.791290499553696,5.927889986808374,5.7641076155394995,5.819564486989752,6.345615475404071
